"Absolute path" "Relative path" Class
C:\Users\User\ptm-4\dataset\06683.txt ..\random_number_dataset\06683.txt bad
C:\Users\User\ptm-4\dataset\01390.txt ..\random_number_dataset\01390.txt bad
C:\Users\User\ptm-4\dataset\09960.txt ..\random_number_dataset\09960.txt bad
C:\Users\User\ptm-4\dataset\06484.txt ..\random_number_dataset\06484.txt bad
C:\Users\User\ptm-4\dataset\08306.txt ..\random_number_dataset\08306.txt good
C:\Users\User\ptm-4\dataset\09714.txt ..\random_number_dataset\09714.txt good
C:\Users\User\ptm-4\dataset\06176.txt ..\random_number_dataset\06176.txt good
C:\Users\User\ptm-4\dataset\07556.txt ..\random_number_dataset\07556.txt good
C:\Users\User\ptm-4\dataset\00884.txt ..\random_number_dataset\00884.txt good
C:\Users\User\ptm-4\dataset\01208.txt ..\random_number_dataset\01208.txt good
C:\Users\User\ptm-4\dataset\03324.txt ..\random_number_dataset\03324.txt good
C:\Users\User\ptm-4\dataset\01404.txt ..\random_number_dataset\01404.txt good
C:\Users\User\ptm-4\dataset\02561.txt ..\random_number_dataset\02561.txt good
C:\Users\User\ptm-4\dataset\07674.txt ..\random_number_dataset\07674.txt good
C:\Users\User\ptm-4\dataset\08504.txt ..\random_number_dataset\08504.txt good
C:\Users\User\ptm-4\dataset\04703.txt ..\random_number_dataset\04703.txt good
C:\Users\User\ptm-4\dataset\02167.txt ..\random_number_dataset\02167.txt good
C:\Users\User\ptm-4\dataset\02727.txt ..\random_number_dataset\02727.txt good
C:\Users\User\ptm-4\dataset\08403.txt ..\random_number_dataset\08403.txt good
C:\Users\User\ptm-4\dataset\08023.txt ..\random_number_dataset\08023.txt good
C:\Users\User\ptm-4\dataset\04012.txt ..\random_number_dataset\04012.txt good
C:\Users\User\ptm-4\dataset\07650.txt ..\random_number_dataset\07650.txt good
C:\Users\User\ptm-4\dataset\06196.txt ..\random_number_dataset\06196.txt good
C:\Users\User\ptm-4\dataset\07407.txt ..\random_number_dataset\07407.txt good
C:\Users\User\ptm-4\dataset\08172.txt ..\random_number_dataset\08172.txt good
C:\Users\User\ptm-4\dataset\06166.txt ..\random_number_dataset\06166.txt good
C:\Users\User\ptm-4\dataset\01739.txt ..\random_number_dataset\01739.txt good
C:\Users\User\ptm-4\dataset\08905.txt ..\random_number_dataset\08905.txt good
C:\Users\User\ptm-4\dataset\07095.txt ..\random_number_dataset\07095.txt good
C:\Users\User\ptm-4\dataset\06497.txt ..\random_number_dataset\06497.txt good
C:\Users\User\ptm-4\dataset\07060.txt ..\random_number_dataset\07060.txt good
C:\Users\User\ptm-4\dataset\09887.txt ..\random_number_dataset\09887.txt good
C:\Users\User\ptm-4\dataset\01497.txt ..\random_number_dataset\01497.txt good
C:\Users\User\ptm-4\dataset\08272.txt ..\random_number_dataset\08272.txt good
C:\Users\User\ptm-4\dataset\02598.txt ..\random_number_dataset\02598.txt good
C:\Users\User\ptm-4\dataset\03746.txt ..\random_number_dataset\03746.txt good
C:\Users\User\ptm-4\dataset\09204.txt ..\random_number_dataset\09204.txt good
C:\Users\User\ptm-4\dataset\04822.txt ..\random_number_dataset\04822.txt good
C:\Users\User\ptm-4\dataset\05796.txt ..\random_number_dataset\05796.txt good
C:\Users\User\ptm-4\dataset\08401.txt ..\random_number_dataset\08401.txt good
C:\Users\User\ptm-4\dataset\08519.txt ..\random_number_dataset\08519.txt good
C:\Users\User\ptm-4\dataset\01221.txt ..\random_number_dataset\01221.txt good
C:\Users\User\ptm-4\dataset\06919.txt ..\random_number_dataset\06919.txt good
C:\Users\User\ptm-4\dataset\05539.txt ..\random_number_dataset\05539.txt good
C:\Users\User\ptm-4\dataset\07403.txt ..\random_number_dataset\07403.txt good
C:\Users\User\ptm-4\dataset\07089.txt ..\random_number_dataset\07089.txt good
C:\Users\User\ptm-4\dataset\07736.txt ..\random_number_dataset\07736.txt good
C:\Users\User\ptm-4\dataset\02719.txt ..\random_number_dataset\02719.txt good
C:\Users\User\ptm-4\dataset\04614.txt ..\random_number_dataset\04614.txt good
C:\Users\User\ptm-4\dataset\01376.txt ..\random_number_dataset\01376.txt good
C:\Users\User\ptm-4\dataset\02218.txt ..\random_number_dataset\02218.txt good
C:\Users\User\ptm-4\dataset\08546.txt ..\random_number_dataset\08546.txt good
C:\Users\User\ptm-4\dataset\09824.txt ..\random_number_dataset\09824.txt good
C:\Users\User\ptm-4\dataset\01334.txt ..\random_number_dataset\01334.txt good
C:\Users\User\ptm-4\dataset\00609.txt ..\random_number_dataset\00609.txt good
C:\Users\User\ptm-4\dataset\09207.txt ..\random_number_dataset\09207.txt good
C:\Users\User\ptm-4\dataset\01656.txt ..\random_number_dataset\01656.txt good
C:\Users\User\ptm-4\dataset\06749.txt ..\random_number_dataset\06749.txt good
C:\Users\User\ptm-4\dataset\03326.txt ..\random_number_dataset\03326.txt good
C:\Users\User\ptm-4\dataset\06815.txt ..\random_number_dataset\06815.txt good
C:\Users\User\ptm-4\dataset\00383.txt ..\random_number_dataset\00383.txt good
C:\Users\User\ptm-4\dataset\08223.txt ..\random_number_dataset\08223.txt good
C:\Users\User\ptm-4\dataset\03630.txt ..\random_number_dataset\03630.txt good
C:\Users\User\ptm-4\dataset\07502.txt ..\random_number_dataset\07502.txt good
C:\Users\User\ptm-4\dataset\08386.txt ..\random_number_dataset\08386.txt good
C:\Users\User\ptm-4\dataset\04695.txt ..\random_number_dataset\04695.txt good
C:\Users\User\ptm-4\dataset\07488.txt ..\random_number_dataset\07488.txt good
C:\Users\User\ptm-4\dataset\02880.txt ..\random_number_dataset\02880.txt good
C:\Users\User\ptm-4\dataset\01330.txt ..\random_number_dataset\01330.txt good
C:\Users\User\ptm-4\dataset\09290.txt ..\random_number_dataset\09290.txt good
C:\Users\User\ptm-4\dataset\08863.txt ..\random_number_dataset\08863.txt good
C:\Users\User\ptm-4\dataset\05110.txt ..\random_number_dataset\05110.txt good
C:\Users\User\ptm-4\dataset\05705.txt ..\random_number_dataset\05705.txt good
C:\Users\User\ptm-4\dataset\07581.txt ..\random_number_dataset\07581.txt good
C:\Users\User\ptm-4\dataset\01259.txt ..\random_number_dataset\01259.txt good
C:\Users\User\ptm-4\dataset\06032.txt ..\random_number_dataset\06032.txt good
C:\Users\User\ptm-4\dataset\05240.txt ..\random_number_dataset\05240.txt good
C:\Users\User\ptm-4\dataset\07496.txt ..\random_number_dataset\07496.txt good
C:\Users\User\ptm-4\dataset\02322.txt ..\random_number_dataset\02322.txt good
C:\Users\User\ptm-4\dataset\04930.txt ..\random_number_dataset\04930.txt good
C:\Users\User\ptm-4\dataset\05471.txt ..\random_number_dataset\05471.txt good
C:\Users\User\ptm-4\dataset\04035.txt ..\random_number_dataset\04035.txt good
C:\Users\User\ptm-4\dataset\08367.txt ..\random_number_dataset\08367.txt good
C:\Users\User\ptm-4\dataset\05322.txt ..\random_number_dataset\05322.txt good
C:\Users\User\ptm-4\dataset\09389.txt ..\random_number_dataset\09389.txt good
C:\Users\User\ptm-4\dataset\08461.txt ..\random_number_dataset\08461.txt good
C:\Users\User\ptm-4\dataset\00447.txt ..\random_number_dataset\00447.txt good
C:\Users\User\ptm-4\dataset\00491.txt ..\random_number_dataset\00491.txt good
C:\Users\User\ptm-4\dataset\07038.txt ..\random_number_dataset\07038.txt good
C:\Users\User\ptm-4\dataset\05402.txt ..\random_number_dataset\05402.txt good
C:\Users\User\ptm-4\dataset\09579.txt ..\random_number_dataset\09579.txt good
C:\Users\User\ptm-4\dataset\02077.txt ..\random_number_dataset\02077.txt good
C:\Users\User\ptm-4\dataset\07766.txt ..\random_number_dataset\07766.txt good
C:\Users\User\ptm-4\dataset\01348.txt ..\random_number_dataset\01348.txt good
C:\Users\User\ptm-4\dataset\00761.txt ..\random_number_dataset\00761.txt good
C:\Users\User\ptm-4\dataset\03048.txt ..\random_number_dataset\03048.txt good
C:\Users\User\ptm-4\dataset\01427.txt ..\random_number_dataset\01427.txt good
C:\Users\User\ptm-4\dataset\07626.txt ..\random_number_dataset\07626.txt good
C:\Users\User\ptm-4\dataset\09453.txt ..\random_number_dataset\09453.txt good
C:\Users\User\ptm-4\dataset\08005.txt ..\random_number_dataset\08005.txt good
C:\Users\User\ptm-4\dataset\05238.txt ..\random_number_dataset\05238.txt good
C:\Users\User\ptm-4\dataset\04869.txt ..\random_number_dataset\04869.txt good
C:\Users\User\ptm-4\dataset\04723.txt ..\random_number_dataset\04723.txt good
C:\Users\User\ptm-4\dataset\04728.txt ..\random_number_dataset\04728.txt good
C:\Users\User\ptm-4\dataset\06095.txt ..\random_number_dataset\06095.txt good
C:\Users\User\ptm-4\dataset\02704.txt ..\random_number_dataset\02704.txt good
C:\Users\User\ptm-4\dataset\00689.txt ..\random_number_dataset\00689.txt good
C:\Users\User\ptm-4\dataset\01912.txt ..\random_number_dataset\01912.txt good
C:\Users\User\ptm-4\dataset\01484.txt ..\random_number_dataset\01484.txt good
C:\Users\User\ptm-4\dataset\07122.txt ..\random_number_dataset\07122.txt good
C:\Users\User\ptm-4\dataset\04605.txt ..\random_number_dataset\04605.txt good
C:\Users\User\ptm-4\dataset\03560.txt ..\random_number_dataset\03560.txt good
C:\Users\User\ptm-4\dataset\03106.txt ..\random_number_dataset\03106.txt good
C:\Users\User\ptm-4\dataset\07848.txt ..\random_number_dataset\07848.txt good
C:\Users\User\ptm-4\dataset\03847.txt ..\random_number_dataset\03847.txt good
C:\Users\User\ptm-4\dataset\05362.txt ..\random_number_dataset\05362.txt good
C:\Users\User\ptm-4\dataset\02689.txt ..\random_number_dataset\02689.txt good
C:\Users\User\ptm-4\dataset\07938.txt ..\random_number_dataset\07938.txt good
C:\Users\User\ptm-4\dataset\09048.txt ..\random_number_dataset\09048.txt good
C:\Users\User\ptm-4\dataset\05181.txt ..\random_number_dataset\05181.txt good
C:\Users\User\ptm-4\dataset\01692.txt ..\random_number_dataset\01692.txt good
C:\Users\User\ptm-4\dataset\01541.txt ..\random_number_dataset\01541.txt good
C:\Users\User\ptm-4\dataset\00754.txt ..\random_number_dataset\00754.txt good
C:\Users\User\ptm-4\dataset\06028.txt ..\random_number_dataset\06028.txt good
C:\Users\User\ptm-4\dataset\07250.txt ..\random_number_dataset\07250.txt good
C:\Users\User\ptm-4\dataset\02774.txt ..\random_number_dataset\02774.txt good
C:\Users\User\ptm-4\dataset\00234.txt ..\random_number_dataset\00234.txt good
C:\Users\User\ptm-4\dataset\06856.txt ..\random_number_dataset\06856.txt good
C:\Users\User\ptm-4\dataset\00107.txt ..\random_number_dataset\00107.txt good
C:\Users\User\ptm-4\dataset\04933.txt ..\random_number_dataset\04933.txt good
C:\Users\User\ptm-4\dataset\03131.txt ..\random_number_dataset\03131.txt good
C:\Users\User\ptm-4\dataset\07966.txt ..\random_number_dataset\07966.txt good
C:\Users\User\ptm-4\dataset\01175.txt ..\random_number_dataset\01175.txt good
C:\Users\User\ptm-4\dataset\00455.txt ..\random_number_dataset\00455.txt good
C:\Users\User\ptm-4\dataset\02975.txt ..\random_number_dataset\02975.txt good
C:\Users\User\ptm-4\dataset\01558.txt ..\random_number_dataset\01558.txt good
C:\Users\User\ptm-4\dataset\08386.txt ..\random_number_dataset\08386.txt good
C:\Users\User\ptm-4\dataset\03051.txt ..\random_number_dataset\03051.txt good
C:\Users\User\ptm-4\dataset\09138.txt ..\random_number_dataset\09138.txt good
C:\Users\User\ptm-4\dataset\07240.txt ..\random_number_dataset\07240.txt good
C:\Users\User\ptm-4\dataset\08077.txt ..\random_number_dataset\08077.txt good
C:\Users\User\ptm-4\dataset\07353.txt ..\random_number_dataset\07353.txt good
C:\Users\User\ptm-4\dataset\03770.txt ..\random_number_dataset\03770.txt good
C:\Users\User\ptm-4\dataset\03580.txt ..\random_number_dataset\03580.txt good
C:\Users\User\ptm-4\dataset\09935.txt ..\random_number_dataset\09935.txt good
C:\Users\User\ptm-4\dataset\09603.txt ..\random_number_dataset\09603.txt good
C:\Users\User\ptm-4\dataset\01359.txt ..\random_number_dataset\01359.txt good
C:\Users\User\ptm-4\dataset\09346.txt ..\random_number_dataset\09346.txt good
C:\Users\User\ptm-4\dataset\00089.txt ..\random_number_dataset\00089.txt good
C:\Users\User\ptm-4\dataset\01230.txt ..\random_number_dataset\01230.txt good
C:\Users\User\ptm-4\dataset\02636.txt ..\random_number_dataset\02636.txt good
C:\Users\User\ptm-4\dataset\05742.txt ..\random_number_dataset\05742.txt good
C:\Users\User\ptm-4\dataset\06375.txt ..\random_number_dataset\06375.txt good
C:\Users\User\ptm-4\dataset\05141.txt ..\random_number_dataset\05141.txt good
C:\Users\User\ptm-4\dataset\06466.txt ..\random_number_dataset\06466.txt good
C:\Users\User\ptm-4\dataset\06562.txt ..\random_number_dataset\06562.txt good
C:\Users\User\ptm-4\dataset\06626.txt ..\random_number_dataset\06626.txt good
C:\Users\User\ptm-4\dataset\08352.txt ..\random_number_dataset\08352.txt good
C:\Users\User\ptm-4\dataset\05267.txt ..\random_number_dataset\05267.txt good
C:\Users\User\ptm-4\dataset\00503.txt ..\random_number_dataset\00503.txt good
C:\Users\User\ptm-4\dataset\04500.txt ..\random_number_dataset\04500.txt good
C:\Users\User\ptm-4\dataset\06078.txt ..\random_number_dataset\06078.txt good
C:\Users\User\ptm-4\dataset\03739.txt ..\random_number_dataset\03739.txt good
C:\Users\User\ptm-4\dataset\06640.txt ..\random_number_dataset\06640.txt good
C:\Users\User\ptm-4\dataset\01230.txt ..\random_number_dataset\01230.txt good
C:\Users\User\ptm-4\dataset\07738.txt ..\random_number_dataset\07738.txt good
C:\Users\User\ptm-4\dataset\00783.txt ..\random_number_dataset\00783.txt good
C:\Users\User\ptm-4\dataset\05874.txt ..\random_number_dataset\05874.txt good
C:\Users\User\ptm-4\dataset\02781.txt ..\random_number_dataset\02781.txt good
C:\Users\User\ptm-4\dataset\07824.txt ..\random_number_dataset\07824.txt good
C:\Users\User\ptm-4\dataset\07564.txt ..\random_number_dataset\07564.txt good
C:\Users\User\ptm-4\dataset\07365.txt ..\random_number_dataset\07365.txt good
C:\Users\User\ptm-4\dataset\05374.txt ..\random_number_dataset\05374.txt good
C:\Users\User\ptm-4\dataset\01823.txt ..\random_number_dataset\01823.txt good
C:\Users\User\ptm-4\dataset\08381.txt ..\random_number_dataset\08381.txt good
C:\Users\User\ptm-4\dataset\03662.txt ..\random_number_dataset\03662.txt good
C:\Users\User\ptm-4\dataset\08872.txt ..\random_number_dataset\08872.txt good
C:\Users\User\ptm-4\dataset\07542.txt ..\random_number_dataset\07542.txt good
C:\Users\User\ptm-4\dataset\06894.txt ..\random_number_dataset\06894.txt good
C:\Users\User\ptm-4\dataset\09693.txt ..\random_number_dataset\09693.txt good
C:\Users\User\ptm-4\dataset\08760.txt ..\random_number_dataset\08760.txt good
C:\Users\User\ptm-4\dataset\03808.txt ..\random_number_dataset\03808.txt good
C:\Users\User\ptm-4\dataset\03229.txt ..\random_number_dataset\03229.txt good
C:\Users\User\ptm-4\dataset\01078.txt ..\random_number_dataset\01078.txt good
C:\Users\User\ptm-4\dataset\07162.txt ..\random_number_dataset\07162.txt good
C:\Users\User\ptm-4\dataset\05865.txt ..\random_number_dataset\05865.txt good
C:\Users\User\ptm-4\dataset\03519.txt ..\random_number_dataset\03519.txt good
C:\Users\User\ptm-4\dataset\00526.txt ..\random_number_dataset\00526.txt good
C:\Users\User\ptm-4\dataset\06357.txt ..\random_number_dataset\06357.txt good
C:\Users\User\ptm-4\dataset\08437.txt ..\random_number_dataset\08437.txt good
C:\Users\User\ptm-4\dataset\09432.txt ..\random_number_dataset\09432.txt good
C:\Users\User\ptm-4\dataset\00318.txt ..\random_number_dataset\00318.txt good
C:\Users\User\ptm-4\dataset\05207.txt ..\random_number_dataset\05207.txt good
C:\Users\User\ptm-4\dataset\05406.txt ..\random_number_dataset\05406.txt good
C:\Users\User\ptm-4\dataset\03218.txt ..\random_number_dataset\03218.txt good
C:\Users\User\ptm-4\dataset\09856.txt ..\random_number_dataset\09856.txt good
C:\Users\User\ptm-4\dataset\03218.txt ..\random_number_dataset\03218.txt good
C:\Users\User\ptm-4\dataset\00947.txt ..\random_number_dataset\00947.txt good
C:\Users\User\ptm-4\dataset\04914.txt ..\random_number_dataset\04914.txt good
C:\Users\User\ptm-4\dataset\05812.txt ..\random_number_dataset\05812.txt good
C:\Users\User\ptm-4\dataset\02718.txt ..\random_number_dataset\02718.txt good
C:\Users\User\ptm-4\dataset\04217.txt ..\random_number_dataset\04217.txt good
C:\Users\User\ptm-4\dataset\00334.txt ..\random_number_dataset\00334.txt good
C:\Users\User\ptm-4\dataset\00769.txt ..\random_number_dataset\00769.txt good
C:\Users\User\ptm-4\dataset\00729.txt ..\random_number_dataset\00729.txt good
C:\Users\User\ptm-4\dataset\00171.txt ..\random_number_dataset\00171.txt good
C:\Users\User\ptm-4\dataset\08694.txt ..\random_number_dataset\08694.txt good
C:\Users\User\ptm-4\dataset\05829.txt ..\random_number_dataset\05829.txt good
C:\Users\User\ptm-4\dataset\02431.txt ..\random_number_dataset\02431.txt good
C:\Users\User\ptm-4\dataset\00999.txt ..\random_number_dataset\00999.txt good
C:\Users\User\ptm-4\dataset\05933.txt ..\random_number_dataset\05933.txt good
C:\Users\User\ptm-4\dataset\08412.txt ..\random_number_dataset\08412.txt good
C:\Users\User\ptm-4\dataset\03549.txt ..\random_number_dataset\03549.txt good
C:\Users\User\ptm-4\dataset\08826.txt ..\random_number_dataset\08826.txt good
C:\Users\User\ptm-4\dataset\10000.txt ..\random_number_dataset\10000.txt good
C:\Users\User\ptm-4\dataset\03026.txt ..\random_number_dataset\03026.txt good
C:\Users\User\ptm-4\dataset\03840.txt ..\random_number_dataset\03840.txt good
C:\Users\User\ptm-4\dataset\05639.txt ..\random_number_dataset\05639.txt good
C:\Users\User\ptm-4\dataset\09735.txt ..\random_number_dataset\09735.txt good
C:\Users\User\ptm-4\dataset\03365.txt ..\random_number_dataset\03365.txt good
C:\Users\User\ptm-4\dataset\07272.txt ..\random_number_dataset\07272.txt good
C:\Users\User\ptm-4\dataset\03799.txt ..\random_number_dataset\03799.txt good
C:\Users\User\ptm-4\dataset\07785.txt ..\random_number_dataset\07785.txt good
C:\Users\User\ptm-4\dataset\09977.txt ..\random_number_dataset\09977.txt good
C:\Users\User\ptm-4\dataset\06679.txt ..\random_number_dataset\06679.txt good
C:\Users\User\ptm-4\dataset\00425.txt ..\random_number_dataset\00425.txt good
C:\Users\User\ptm-4\dataset\00816.txt ..\random_number_dataset\00816.txt good
C:\Users\User\ptm-4\dataset\06897.txt ..\random_number_dataset\06897.txt good
C:\Users\User\ptm-4\dataset\02914.txt ..\random_number_dataset\02914.txt good
C:\Users\User\ptm-4\dataset\03188.txt ..\random_number_dataset\03188.txt good
C:\Users\User\ptm-4\dataset\08079.txt ..\random_number_dataset\08079.txt good
C:\Users\User\ptm-4\dataset\05047.txt ..\random_number_dataset\05047.txt good
C:\Users\User\ptm-4\dataset\09141.txt ..\random_number_dataset\09141.txt good
C:\Users\User\ptm-4\dataset\09110.txt ..\random_number_dataset\09110.txt good
C:\Users\User\ptm-4\dataset\04473.txt ..\random_number_dataset\04473.txt good
C:\Users\User\ptm-4\dataset\03601.txt ..\random_number_dataset\03601.txt good
C:\Users\User\ptm-4\dataset\01824.txt ..\random_number_dataset\01824.txt good
C:\Users\User\ptm-4\dataset\09901.txt ..\random_number_dataset\09901.txt good
C:\Users\User\ptm-4\dataset\01047.txt ..\random_number_dataset\01047.txt good
C:\Users\User\ptm-4\dataset\01395.txt ..\random_number_dataset\01395.txt good
C:\Users\User\ptm-4\dataset\00940.txt ..\random_number_dataset\00940.txt good
C:\Users\User\ptm-4\dataset\09322.txt ..\random_number_dataset\09322.txt good
C:\Users\User\ptm-4\dataset\01066.txt ..\random_number_dataset\01066.txt good
C:\Users\User\ptm-4\dataset\06357.txt ..\random_number_dataset\06357.txt good
C:\Users\User\ptm-4\dataset\08548.txt ..\random_number_dataset\08548.txt good
C:\Users\User\ptm-4\dataset\00563.txt ..\random_number_dataset\00563.txt good
C:\Users\User\ptm-4\dataset\06403.txt ..\random_number_dataset\06403.txt good
C:\Users\User\ptm-4\dataset\07585.txt ..\random_number_dataset\07585.txt good
C:\Users\User\ptm-4\dataset\00483.txt ..\random_number_dataset\00483.txt good
C:\Users\User\ptm-4\dataset\07567.txt ..\random_number_dataset\07567.txt good
C:\Users\User\ptm-4\dataset\09360.txt ..\random_number_dataset\09360.txt good
C:\Users\User\ptm-4\dataset\06969.txt ..\random_number_dataset\06969.txt good
C:\Users\User\ptm-4\dataset\07418.txt ..\random_number_dataset\07418.txt good
C:\Users\User\ptm-4\dataset\04980.txt ..\random_number_dataset\04980.txt good
C:\Users\User\ptm-4\dataset\00422.txt ..\random_number_dataset\00422.txt good
C:\Users\User\ptm-4\dataset\01033.txt ..\random_number_dataset\01033.txt good
C:\Users\User\ptm-4\dataset\06190.txt ..\random_number_dataset\06190.txt good
C:\Users\User\ptm-4\dataset\04394.txt ..\random_number_dataset\04394.txt good
C:\Users\User\ptm-4\dataset\06280.txt ..\random_number_dataset\06280.txt good
C:\Users\User\ptm-4\dataset\07147.txt ..\random_number_dataset\07147.txt good
C:\Users\User\ptm-4\dataset\02119.txt ..\random_number_dataset\02119.txt good
C:\Users\User\ptm-4\dataset\02907.txt ..\random_number_dataset\02907.txt good
C:\Users\User\ptm-4\dataset\02113.txt ..\random_number_dataset\02113.txt good
C:\Users\User\ptm-4\dataset\00146.txt ..\random_number_dataset\00146.txt good
C:\Users\User\ptm-4\dataset\00269.txt ..\random_number_dataset\00269.txt good
C:\Users\User\ptm-4\dataset\07802.txt ..\random_number_dataset\07802.txt good
C:\Users\User\ptm-4\dataset\09708.txt ..\random_number_dataset\09708.txt good
C:\Users\User\ptm-4\dataset\01152.txt ..\random_number_dataset\01152.txt good
C:\Users\User\ptm-4\dataset\07430.txt ..\random_number_dataset\07430.txt good
C:\Users\User\ptm-4\dataset\05875.txt ..\random_number_dataset\05875.txt good
C:\Users\User\ptm-4\dataset\02609.txt ..\random_number_dataset\02609.txt good
C:\Users\User\ptm-4\dataset\02422.txt ..\random_number_dataset\02422.txt good
C:\Users\User\ptm-4\dataset\00101.txt ..\random_number_dataset\00101.txt good
C:\Users\User\ptm-4\dataset\05530.txt ..\random_number_dataset\05530.txt good
C:\Users\User\ptm-4\dataset\06337.txt ..\random_number_dataset\06337.txt good
C:\Users\User\ptm-4\dataset\00166.txt ..\random_number_dataset\00166.txt good
C:\Users\User\ptm-4\dataset\04255.txt ..\random_number_dataset\04255.txt good
C:\Users\User\ptm-4\dataset\09064.txt ..\random_number_dataset\09064.txt good
C:\Users\User\ptm-4\dataset\07414.txt ..\random_number_dataset\07414.txt good
C:\Users\User\ptm-4\dataset\03341.txt ..\random_number_dataset\03341.txt good
C:\Users\User\ptm-4\dataset\05521.txt ..\random_number_dataset\05521.txt good
C:\Users\User\ptm-4\dataset\02631.txt ..\random_number_dataset\02631.txt good
C:\Users\User\ptm-4\dataset\05287.txt ..\random_number_dataset\05287.txt good
C:\Users\User\ptm-4\dataset\00712.txt ..\random_number_dataset\00712.txt good
C:\Users\User\ptm-4\dataset\00169.txt ..\random_number_dataset\00169.txt good
C:\Users\User\ptm-4\dataset\03732.txt ..\random_number_dataset\03732.txt good
C:\Users\User\ptm-4\dataset\08200.txt ..\random_number_dataset\08200.txt good
C:\Users\User\ptm-4\dataset\01574.txt ..\random_number_dataset\01574.txt good
C:\Users\User\ptm-4\dataset\03692.txt ..\random_number_dataset\03692.txt good
C:\Users\User\ptm-4\dataset\04239.txt ..\random_number_dataset\04239.txt good
C:\Users\User\ptm-4\dataset\04409.txt ..\random_number_dataset\04409.txt good
C:\Users\User\ptm-4\dataset\09918.txt ..\random_number_dataset\09918.txt good
C:\Users\User\ptm-4\dataset\08992.txt ..\random_number_dataset\08992.txt good
C:\Users\User\ptm-4\dataset\04770.txt ..\random_number_dataset\04770.txt good
C:\Users\User\ptm-4\dataset\03758.txt ..\random_number_dataset\03758.txt good
C:\Users\User\ptm-4\dataset\06594.txt ..\random_number_dataset\06594.txt good
C:\Users\User\ptm-4\dataset\04243.txt ..\random_number_dataset\04243.txt good
C:\Users\User\ptm-4\dataset\01862.txt ..\random_number_dataset\01862.txt good
C:\Users\User\ptm-4\dataset\02812.txt ..\random_number_dataset\02812.txt good
C:\Users\User\ptm-4\dataset\05329.txt ..\random_number_dataset\05329.txt good
C:\Users\User\ptm-4\dataset\00405.txt ..\random_number_dataset\00405.txt good
C:\Users\User\ptm-4\dataset\09416.txt ..\random_number_dataset\09416.txt good
C:\Users\User\ptm-4\dataset\08352.txt ..\random_number_dataset\08352.txt good
C:\Users\User\ptm-4\dataset\09814.txt ..\random_number_dataset\09814.txt good
C:\Users\User\ptm-4\dataset\05002.txt ..\random_number_dataset\05002.txt good
C:\Users\User\ptm-4\dataset\07981.txt ..\random_number_dataset\07981.txt good
C:\Users\User\ptm-4\dataset\09312.txt ..\random_number_dataset\09312.txt good
C:\Users\User\ptm-4\dataset\09645.txt ..\random_number_dataset\09645.txt good
C:\Users\User\ptm-4\dataset\00751.txt ..\random_number_dataset\00751.txt good
C:\Users\User\ptm-4\dataset\07130.txt ..\random_number_dataset\07130.txt good
C:\Users\User\ptm-4\dataset\00658.txt ..\random_number_dataset\00658.txt good
C:\Users\User\ptm-4\dataset\01758.txt ..\random_number_dataset\01758.txt good
C:\Users\User\ptm-4\dataset\08488.txt ..\random_number_dataset\08488.txt good
C:\Users\User\ptm-4\dataset\00292.txt ..\random_number_dataset\00292.txt good
C:\Users\User\ptm-4\dataset\02538.txt ..\random_number_dataset\02538.txt good
C:\Users\User\ptm-4\dataset\04898.txt ..\random_number_dataset\04898.txt good
C:\Users\User\ptm-4\dataset\09927.txt ..\random_number_dataset\09927.txt good
C:\Users\User\ptm-4\dataset\06811.txt ..\random_number_dataset\06811.txt good
C:\Users\User\ptm-4\dataset\03019.txt ..\random_number_dataset\03019.txt good
C:\Users\User\ptm-4\dataset\01946.txt ..\random_number_dataset\01946.txt good
C:\Users\User\ptm-4\dataset\06542.txt ..\random_number_dataset\06542.txt good
C:\Users\User\ptm-4\dataset\05507.txt ..\random_number_dataset\05507.txt good
C:\Users\User\ptm-4\dataset\04430.txt ..\random_number_dataset\04430.txt good
C:\Users\User\ptm-4\dataset\02094.txt ..\random_number_dataset\02094.txt good
C:\Users\User\ptm-4\dataset\04914.txt ..\random_number_dataset\04914.txt good
C:\Users\User\ptm-4\dataset\06446.txt ..\random_number_dataset\06446.txt good
C:\Users\User\ptm-4\dataset\00671.txt ..\random_number_dataset\00671.txt good
C:\Users\User\ptm-4\dataset\00317.txt ..\random_number_dataset\00317.txt good
C:\Users\User\ptm-4\dataset\09151.txt ..\random_number_dataset\09151.txt good
C:\Users\User\ptm-4\dataset\04874.txt ..\random_number_dataset\04874.txt good
C:\Users\User\ptm-4\dataset\01276.txt ..\random_number_dataset\01276.txt good
C:\Users\User\ptm-4\dataset\04990.txt ..\random_number_dataset\04990.txt good
C:\Users\User\ptm-4\dataset\00819.txt ..\random_number_dataset\00819.txt good
C:\Users\User\ptm-4\dataset\03707.txt ..\random_number_dataset\03707.txt good
C:\Users\User\ptm-4\dataset\05928.txt ..\random_number_dataset\05928.txt good
C:\Users\User\ptm-4\dataset\09437.txt ..\random_number_dataset\09437.txt good
C:\Users\User\ptm-4\dataset\01831.txt ..\random_number_dataset\01831.txt good
C:\Users\User\ptm-4\dataset\08205.txt ..\random_number_dataset\08205.txt good
C:\Users\User\ptm-4\dataset\03772.txt ..\random_number_dataset\03772.txt good
C:\Users\User\ptm-4\dataset\09984.txt ..\random_number_dataset\09984.txt good
