The Absolute Way;Relative Way;Class
D:\учёба\для себя\ptm-4\dataset\zebra\0786.jpg;dataset/zebra/0786.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0786.jpg;dataset/bay_horse/0786.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0787.jpg;dataset/zebra/0787.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0787.jpg;dataset/bay_horse/0787.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0788.jpg;dataset/zebra/0788.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0788.jpg;dataset/bay_horse/0788.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0789.jpg;dataset/zebra/0789.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0789.jpg;dataset/bay_horse/0789.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0790.jpg;dataset/zebra/0790.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0790.jpg;dataset/bay_horse/0790.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0791.jpg;dataset/zebra/0791.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0791.jpg;dataset/bay_horse/0791.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0792.jpg;dataset/zebra/0792.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0792.jpg;dataset/bay_horse/0792.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0793.jpg;dataset/zebra/0793.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0793.jpg;dataset/bay_horse/0793.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0794.jpg;dataset/zebra/0794.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0794.jpg;dataset/bay_horse/0794.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0795.jpg;dataset/zebra/0795.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0795.jpg;dataset/bay_horse/0795.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0796.jpg;dataset/zebra/0796.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0796.jpg;dataset/bay_horse/0796.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0797.jpg;dataset/zebra/0797.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0797.jpg;dataset/bay_horse/0797.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0798.jpg;dataset/zebra/0798.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0798.jpg;dataset/bay_horse/0798.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0799.jpg;dataset/zebra/0799.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0799.jpg;dataset/bay_horse/0799.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0800.jpg;dataset/zebra/0800.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0800.jpg;dataset/bay_horse/0800.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0801.jpg;dataset/zebra/0801.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0801.jpg;dataset/bay_horse/0801.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0802.jpg;dataset/zebra/0802.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0802.jpg;dataset/bay_horse/0802.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0803.jpg;dataset/zebra/0803.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0803.jpg;dataset/bay_horse/0803.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0804.jpg;dataset/zebra/0804.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0804.jpg;dataset/bay_horse/0804.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0805.jpg;dataset/zebra/0805.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0805.jpg;dataset/bay_horse/0805.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0806.jpg;dataset/zebra/0806.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0806.jpg;dataset/bay_horse/0806.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0807.jpg;dataset/zebra/0807.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0807.jpg;dataset/bay_horse/0807.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0808.jpg;dataset/zebra/0808.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0808.jpg;dataset/bay_horse/0808.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0809.jpg;dataset/zebra/0809.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0809.jpg;dataset/bay_horse/0809.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0810.jpg;dataset/zebra/0810.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0810.jpg;dataset/bay_horse/0810.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0811.jpg;dataset/zebra/0811.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0811.jpg;dataset/bay_horse/0811.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0812.jpg;dataset/zebra/0812.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0812.jpg;dataset/bay_horse/0812.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0813.jpg;dataset/zebra/0813.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0813.jpg;dataset/bay_horse/0813.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0814.jpg;dataset/zebra/0814.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0814.jpg;dataset/bay_horse/0814.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0815.jpg;dataset/zebra/0815.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0815.jpg;dataset/bay_horse/0815.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0816.jpg;dataset/zebra/0816.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0816.jpg;dataset/bay_horse/0816.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0817.jpg;dataset/zebra/0817.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0817.jpg;dataset/bay_horse/0817.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0818.jpg;dataset/zebra/0818.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0818.jpg;dataset/bay_horse/0818.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0819.jpg;dataset/zebra/0819.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0819.jpg;dataset/bay_horse/0819.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0820.jpg;dataset/zebra/0820.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0820.jpg;dataset/bay_horse/0820.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0821.jpg;dataset/zebra/0821.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0821.jpg;dataset/bay_horse/0821.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0822.jpg;dataset/zebra/0822.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0822.jpg;dataset/bay_horse/0822.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0823.jpg;dataset/zebra/0823.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0823.jpg;dataset/bay_horse/0823.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0824.jpg;dataset/zebra/0824.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0824.jpg;dataset/bay_horse/0824.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0825.jpg;dataset/zebra/0825.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0825.jpg;dataset/bay_horse/0825.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0826.jpg;dataset/zebra/0826.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0826.jpg;dataset/bay_horse/0826.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0827.jpg;dataset/zebra/0827.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0827.jpg;dataset/bay_horse/0827.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0828.jpg;dataset/zebra/0828.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0828.jpg;dataset/bay_horse/0828.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0829.jpg;dataset/zebra/0829.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0829.jpg;dataset/bay_horse/0829.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0830.jpg;dataset/zebra/0830.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0830.jpg;dataset/bay_horse/0830.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0831.jpg;dataset/zebra/0831.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0831.jpg;dataset/bay_horse/0831.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0832.jpg;dataset/zebra/0832.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0832.jpg;dataset/bay_horse/0832.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0833.jpg;dataset/zebra/0833.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0833.jpg;dataset/bay_horse/0833.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0834.jpg;dataset/zebra/0834.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0834.jpg;dataset/bay_horse/0834.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0835.jpg;dataset/zebra/0835.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0835.jpg;dataset/bay_horse/0835.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0836.jpg;dataset/zebra/0836.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0836.jpg;dataset/bay_horse/0836.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0837.jpg;dataset/zebra/0837.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0837.jpg;dataset/bay_horse/0837.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0838.jpg;dataset/zebra/0838.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0838.jpg;dataset/bay_horse/0838.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0839.jpg;dataset/zebra/0839.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0839.jpg;dataset/bay_horse/0839.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0840.jpg;dataset/zebra/0840.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0840.jpg;dataset/bay_horse/0840.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0841.jpg;dataset/zebra/0841.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0841.jpg;dataset/bay_horse/0841.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0842.jpg;dataset/zebra/0842.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0842.jpg;dataset/bay_horse/0842.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0843.jpg;dataset/zebra/0843.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0843.jpg;dataset/bay_horse/0843.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0844.jpg;dataset/zebra/0844.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0844.jpg;dataset/bay_horse/0844.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0845.jpg;dataset/zebra/0845.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0845.jpg;dataset/bay_horse/0845.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0846.jpg;dataset/zebra/0846.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0846.jpg;dataset/bay_horse/0846.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0847.jpg;dataset/zebra/0847.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0847.jpg;dataset/bay_horse/0847.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0848.jpg;dataset/zebra/0848.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0848.jpg;dataset/bay_horse/0848.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0849.jpg;dataset/zebra/0849.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0849.jpg;dataset/bay_horse/0849.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0850.jpg;dataset/zebra/0850.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0850.jpg;dataset/bay_horse/0850.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0851.jpg;dataset/zebra/0851.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0851.jpg;dataset/bay_horse/0851.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0852.jpg;dataset/zebra/0852.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0852.jpg;dataset/bay_horse/0852.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0853.jpg;dataset/zebra/0853.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0853.jpg;dataset/bay_horse/0853.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0854.jpg;dataset/zebra/0854.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0854.jpg;dataset/bay_horse/0854.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0855.jpg;dataset/zebra/0855.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0855.jpg;dataset/bay_horse/0855.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0856.jpg;dataset/zebra/0856.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0856.jpg;dataset/bay_horse/0856.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0857.jpg;dataset/zebra/0857.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0857.jpg;dataset/bay_horse/0857.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0858.jpg;dataset/zebra/0858.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0858.jpg;dataset/bay_horse/0858.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0859.jpg;dataset/zebra/0859.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0859.jpg;dataset/bay_horse/0859.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0860.jpg;dataset/zebra/0860.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0860.jpg;dataset/bay_horse/0860.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0861.jpg;dataset/zebra/0861.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0861.jpg;dataset/bay_horse/0861.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0862.jpg;dataset/zebra/0862.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0862.jpg;dataset/bay_horse/0862.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0863.jpg;dataset/zebra/0863.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0863.jpg;dataset/bay_horse/0863.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0864.jpg;dataset/zebra/0864.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0864.jpg;dataset/bay_horse/0864.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0865.jpg;dataset/zebra/0865.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0865.jpg;dataset/bay_horse/0865.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0866.jpg;dataset/zebra/0866.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0866.jpg;dataset/bay_horse/0866.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0867.jpg;dataset/zebra/0867.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0867.jpg;dataset/bay_horse/0867.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0868.jpg;dataset/zebra/0868.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0868.jpg;dataset/bay_horse/0868.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0869.jpg;dataset/zebra/0869.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0869.jpg;dataset/bay_horse/0869.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0870.jpg;dataset/zebra/0870.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0870.jpg;dataset/bay_horse/0870.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0871.jpg;dataset/zebra/0871.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0871.jpg;dataset/bay_horse/0871.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0872.jpg;dataset/zebra/0872.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0872.jpg;dataset/bay_horse/0872.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0873.jpg;dataset/zebra/0873.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0873.jpg;dataset/bay_horse/0873.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0874.jpg;dataset/zebra/0874.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0874.jpg;dataset/bay_horse/0874.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0875.jpg;dataset/zebra/0875.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0875.jpg;dataset/bay_horse/0875.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0876.jpg;dataset/zebra/0876.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0876.jpg;dataset/bay_horse/0876.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0877.jpg;dataset/zebra/0877.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0877.jpg;dataset/bay_horse/0877.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0878.jpg;dataset/zebra/0878.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0878.jpg;dataset/bay_horse/0878.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0879.jpg;dataset/zebra/0879.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0879.jpg;dataset/bay_horse/0879.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0880.jpg;dataset/zebra/0880.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0880.jpg;dataset/bay_horse/0880.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0881.jpg;dataset/zebra/0881.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0881.jpg;dataset/bay_horse/0881.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0882.jpg;dataset/zebra/0882.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0882.jpg;dataset/bay_horse/0882.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0883.jpg;dataset/zebra/0883.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0883.jpg;dataset/bay_horse/0883.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0884.jpg;dataset/zebra/0884.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0884.jpg;dataset/bay_horse/0884.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0885.jpg;dataset/zebra/0885.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0885.jpg;dataset/bay_horse/0885.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0886.jpg;dataset/zebra/0886.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0886.jpg;dataset/bay_horse/0886.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0887.jpg;dataset/zebra/0887.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0887.jpg;dataset/bay_horse/0887.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0888.jpg;dataset/zebra/0888.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0888.jpg;dataset/bay_horse/0888.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0889.jpg;dataset/zebra/0889.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0889.jpg;dataset/bay_horse/0889.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0890.jpg;dataset/zebra/0890.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0890.jpg;dataset/bay_horse/0890.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0891.jpg;dataset/zebra/0891.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0891.jpg;dataset/bay_horse/0891.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0892.jpg;dataset/zebra/0892.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0892.jpg;dataset/bay_horse/0892.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0893.jpg;dataset/zebra/0893.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0893.jpg;dataset/bay_horse/0893.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0894.jpg;dataset/zebra/0894.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0894.jpg;dataset/bay_horse/0894.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0895.jpg;dataset/zebra/0895.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0895.jpg;dataset/bay_horse/0895.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0896.jpg;dataset/zebra/0896.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0896.jpg;dataset/bay_horse/0896.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0897.jpg;dataset/zebra/0897.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0897.jpg;dataset/bay_horse/0897.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0898.jpg;dataset/zebra/0898.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0898.jpg;dataset/bay_horse/0898.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0899.jpg;dataset/zebra/0899.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0899.jpg;dataset/bay_horse/0899.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0900.jpg;dataset/zebra/0900.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0900.jpg;dataset/bay_horse/0900.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0901.jpg;dataset/zebra/0901.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0901.jpg;dataset/bay_horse/0901.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0902.jpg;dataset/zebra/0902.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0902.jpg;dataset/bay_horse/0902.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0903.jpg;dataset/zebra/0903.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0903.jpg;dataset/bay_horse/0903.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0904.jpg;dataset/zebra/0904.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0904.jpg;dataset/bay_horse/0904.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0905.jpg;dataset/zebra/0905.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0905.jpg;dataset/bay_horse/0905.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0906.jpg;dataset/zebra/0906.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0906.jpg;dataset/bay_horse/0906.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0907.jpg;dataset/zebra/0907.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0907.jpg;dataset/bay_horse/0907.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0908.jpg;dataset/zebra/0908.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0908.jpg;dataset/bay_horse/0908.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0909.jpg;dataset/zebra/0909.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0909.jpg;dataset/bay_horse/0909.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0910.jpg;dataset/zebra/0910.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0910.jpg;dataset/bay_horse/0910.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0911.jpg;dataset/zebra/0911.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0911.jpg;dataset/bay_horse/0911.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0912.jpg;dataset/zebra/0912.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0912.jpg;dataset/bay_horse/0912.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0913.jpg;dataset/zebra/0913.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0913.jpg;dataset/bay_horse/0913.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0914.jpg;dataset/zebra/0914.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0914.jpg;dataset/bay_horse/0914.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0915.jpg;dataset/zebra/0915.jpg;zebra
