"Absolute path" "Relative path" Class
C:\Users\User\ptm-4\dataset\bad_0951.txt ..\dataset\bad_0951.txt bad
C:\Users\User\ptm-4\dataset\bad_0952.txt ..\dataset\bad_0952.txt bad
C:\Users\User\ptm-4\dataset\bad_0953.txt ..\dataset\bad_0953.txt bad
C:\Users\User\ptm-4\dataset\bad_0954.txt ..\dataset\bad_0954.txt bad
C:\Users\User\ptm-4\dataset\bad_0955.txt ..\dataset\bad_0955.txt bad
C:\Users\User\ptm-4\dataset\bad_0956.txt ..\dataset\bad_0956.txt bad
C:\Users\User\ptm-4\dataset\bad_0957.txt ..\dataset\bad_0957.txt bad
C:\Users\User\ptm-4\dataset\bad_0958.txt ..\dataset\bad_0958.txt bad
C:\Users\User\ptm-4\dataset\bad_0959.txt ..\dataset\bad_0959.txt bad
C:\Users\User\ptm-4\dataset\bad_0960.txt ..\dataset\bad_0960.txt bad
C:\Users\User\ptm-4\dataset\bad_0961.txt ..\dataset\bad_0961.txt bad
C:\Users\User\ptm-4\dataset\bad_0962.txt ..\dataset\bad_0962.txt bad
C:\Users\User\ptm-4\dataset\bad_0963.txt ..\dataset\bad_0963.txt bad
C:\Users\User\ptm-4\dataset\bad_0964.txt ..\dataset\bad_0964.txt bad
C:\Users\User\ptm-4\dataset\bad_0965.txt ..\dataset\bad_0965.txt bad
C:\Users\User\ptm-4\dataset\bad_0966.txt ..\dataset\bad_0966.txt bad
C:\Users\User\ptm-4\dataset\bad_0967.txt ..\dataset\bad_0967.txt bad
C:\Users\User\ptm-4\dataset\bad_0968.txt ..\dataset\bad_0968.txt bad
C:\Users\User\ptm-4\dataset\bad_0969.txt ..\dataset\bad_0969.txt bad
C:\Users\User\ptm-4\dataset\bad_0970.txt ..\dataset\bad_0970.txt bad
C:\Users\User\ptm-4\dataset\bad_0971.txt ..\dataset\bad_0971.txt bad
C:\Users\User\ptm-4\dataset\bad_0972.txt ..\dataset\bad_0972.txt bad
C:\Users\User\ptm-4\dataset\bad_0973.txt ..\dataset\bad_0973.txt bad
C:\Users\User\ptm-4\dataset\bad_0974.txt ..\dataset\bad_0974.txt bad
C:\Users\User\ptm-4\dataset\bad_0975.txt ..\dataset\bad_0975.txt bad
C:\Users\User\ptm-4\dataset\bad_0976.txt ..\dataset\bad_0976.txt bad
C:\Users\User\ptm-4\dataset\bad_0977.txt ..\dataset\bad_0977.txt bad
C:\Users\User\ptm-4\dataset\bad_0978.txt ..\dataset\bad_0978.txt bad
C:\Users\User\ptm-4\dataset\bad_0979.txt ..\dataset\bad_0979.txt bad
C:\Users\User\ptm-4\dataset\bad_0980.txt ..\dataset\bad_0980.txt bad
C:\Users\User\ptm-4\dataset\bad_0981.txt ..\dataset\bad_0981.txt bad
C:\Users\User\ptm-4\dataset\bad_0982.txt ..\dataset\bad_0982.txt bad
C:\Users\User\ptm-4\dataset\bad_0983.txt ..\dataset\bad_0983.txt bad
C:\Users\User\ptm-4\dataset\bad_0984.txt ..\dataset\bad_0984.txt bad
C:\Users\User\ptm-4\dataset\bad_0985.txt ..\dataset\bad_0985.txt bad
C:\Users\User\ptm-4\dataset\bad_0986.txt ..\dataset\bad_0986.txt bad
C:\Users\User\ptm-4\dataset\bad_0987.txt ..\dataset\bad_0987.txt bad
C:\Users\User\ptm-4\dataset\bad_0988.txt ..\dataset\bad_0988.txt bad
C:\Users\User\ptm-4\dataset\bad_0989.txt ..\dataset\bad_0989.txt bad
C:\Users\User\ptm-4\dataset\bad_0990.txt ..\dataset\bad_0990.txt bad
C:\Users\User\ptm-4\dataset\bad_0991.txt ..\dataset\bad_0991.txt bad
C:\Users\User\ptm-4\dataset\bad_0992.txt ..\dataset\bad_0992.txt bad
C:\Users\User\ptm-4\dataset\bad_0993.txt ..\dataset\bad_0993.txt bad
C:\Users\User\ptm-4\dataset\bad_0994.txt ..\dataset\bad_0994.txt bad
C:\Users\User\ptm-4\dataset\bad_0995.txt ..\dataset\bad_0995.txt bad
C:\Users\User\ptm-4\dataset\bad_0996.txt ..\dataset\bad_0996.txt bad
C:\Users\User\ptm-4\dataset\bad_0997.txt ..\dataset\bad_0997.txt bad
C:\Users\User\ptm-4\dataset\bad_0998.txt ..\dataset\bad_0998.txt bad
C:\Users\User\ptm-4\dataset\bad_0999.txt ..\dataset\bad_0999.txt bad
C:\Users\User\ptm-4\dataset\good_0000.txt ..\dataset\good_0000.txt good
C:\Users\User\ptm-4\dataset\good_0001.txt ..\dataset\good_0001.txt good
C:\Users\User\ptm-4\dataset\good_0002.txt ..\dataset\good_0002.txt good
C:\Users\User\ptm-4\dataset\good_0003.txt ..\dataset\good_0003.txt good
C:\Users\User\ptm-4\dataset\good_0004.txt ..\dataset\good_0004.txt good
C:\Users\User\ptm-4\dataset\good_0005.txt ..\dataset\good_0005.txt good
C:\Users\User\ptm-4\dataset\good_0006.txt ..\dataset\good_0006.txt good
C:\Users\User\ptm-4\dataset\good_0007.txt ..\dataset\good_0007.txt good
C:\Users\User\ptm-4\dataset\good_0008.txt ..\dataset\good_0008.txt good
C:\Users\User\ptm-4\dataset\good_0009.txt ..\dataset\good_0009.txt good
C:\Users\User\ptm-4\dataset\good_0010.txt ..\dataset\good_0010.txt good
C:\Users\User\ptm-4\dataset\good_0011.txt ..\dataset\good_0011.txt good
C:\Users\User\ptm-4\dataset\good_0012.txt ..\dataset\good_0012.txt good
C:\Users\User\ptm-4\dataset\good_0013.txt ..\dataset\good_0013.txt good
C:\Users\User\ptm-4\dataset\good_0014.txt ..\dataset\good_0014.txt good
C:\Users\User\ptm-4\dataset\good_0015.txt ..\dataset\good_0015.txt good
C:\Users\User\ptm-4\dataset\good_0016.txt ..\dataset\good_0016.txt good
C:\Users\User\ptm-4\dataset\good_0017.txt ..\dataset\good_0017.txt good
C:\Users\User\ptm-4\dataset\good_0018.txt ..\dataset\good_0018.txt good
C:\Users\User\ptm-4\dataset\good_0019.txt ..\dataset\good_0019.txt good
C:\Users\User\ptm-4\dataset\good_0020.txt ..\dataset\good_0020.txt good
C:\Users\User\ptm-4\dataset\good_0021.txt ..\dataset\good_0021.txt good
C:\Users\User\ptm-4\dataset\good_0022.txt ..\dataset\good_0022.txt good
C:\Users\User\ptm-4\dataset\good_0023.txt ..\dataset\good_0023.txt good
C:\Users\User\ptm-4\dataset\good_0024.txt ..\dataset\good_0024.txt good
C:\Users\User\ptm-4\dataset\good_0025.txt ..\dataset\good_0025.txt good
C:\Users\User\ptm-4\dataset\good_0026.txt ..\dataset\good_0026.txt good
C:\Users\User\ptm-4\dataset\good_0027.txt ..\dataset\good_0027.txt good
C:\Users\User\ptm-4\dataset\good_0028.txt ..\dataset\good_0028.txt good
C:\Users\User\ptm-4\dataset\good_0029.txt ..\dataset\good_0029.txt good
C:\Users\User\ptm-4\dataset\good_0030.txt ..\dataset\good_0030.txt good
C:\Users\User\ptm-4\dataset\good_0031.txt ..\dataset\good_0031.txt good
C:\Users\User\ptm-4\dataset\good_0032.txt ..\dataset\good_0032.txt good
C:\Users\User\ptm-4\dataset\good_0033.txt ..\dataset\good_0033.txt good
C:\Users\User\ptm-4\dataset\good_0034.txt ..\dataset\good_0034.txt good
C:\Users\User\ptm-4\dataset\good_0035.txt ..\dataset\good_0035.txt good
C:\Users\User\ptm-4\dataset\good_0036.txt ..\dataset\good_0036.txt good
C:\Users\User\ptm-4\dataset\good_0037.txt ..\dataset\good_0037.txt good
C:\Users\User\ptm-4\dataset\good_0038.txt ..\dataset\good_0038.txt good
C:\Users\User\ptm-4\dataset\good_0039.txt ..\dataset\good_0039.txt good
C:\Users\User\ptm-4\dataset\good_0040.txt ..\dataset\good_0040.txt good
C:\Users\User\ptm-4\dataset\good_0041.txt ..\dataset\good_0041.txt good
C:\Users\User\ptm-4\dataset\good_0042.txt ..\dataset\good_0042.txt good
C:\Users\User\ptm-4\dataset\good_0043.txt ..\dataset\good_0043.txt good
C:\Users\User\ptm-4\dataset\good_0044.txt ..\dataset\good_0044.txt good
C:\Users\User\ptm-4\dataset\good_0045.txt ..\dataset\good_0045.txt good
C:\Users\User\ptm-4\dataset\good_0046.txt ..\dataset\good_0046.txt good
C:\Users\User\ptm-4\dataset\good_0047.txt ..\dataset\good_0047.txt good
C:\Users\User\ptm-4\dataset\good_0048.txt ..\dataset\good_0048.txt good
C:\Users\User\ptm-4\dataset\good_0049.txt ..\dataset\good_0049.txt good
C:\Users\User\ptm-4\dataset\good_0050.txt ..\dataset\good_0050.txt good
C:\Users\User\ptm-4\dataset\good_0051.txt ..\dataset\good_0051.txt good
C:\Users\User\ptm-4\dataset\good_0052.txt ..\dataset\good_0052.txt good
C:\Users\User\ptm-4\dataset\good_0053.txt ..\dataset\good_0053.txt good
C:\Users\User\ptm-4\dataset\good_0054.txt ..\dataset\good_0054.txt good
C:\Users\User\ptm-4\dataset\good_0055.txt ..\dataset\good_0055.txt good
C:\Users\User\ptm-4\dataset\good_0056.txt ..\dataset\good_0056.txt good
C:\Users\User\ptm-4\dataset\good_0057.txt ..\dataset\good_0057.txt good
C:\Users\User\ptm-4\dataset\good_0058.txt ..\dataset\good_0058.txt good
C:\Users\User\ptm-4\dataset\good_0059.txt ..\dataset\good_0059.txt good
C:\Users\User\ptm-4\dataset\good_0060.txt ..\dataset\good_0060.txt good
C:\Users\User\ptm-4\dataset\good_0061.txt ..\dataset\good_0061.txt good
C:\Users\User\ptm-4\dataset\good_0062.txt ..\dataset\good_0062.txt good
C:\Users\User\ptm-4\dataset\good_0063.txt ..\dataset\good_0063.txt good
C:\Users\User\ptm-4\dataset\good_0064.txt ..\dataset\good_0064.txt good
C:\Users\User\ptm-4\dataset\good_0065.txt ..\dataset\good_0065.txt good
C:\Users\User\ptm-4\dataset\good_0066.txt ..\dataset\good_0066.txt good
C:\Users\User\ptm-4\dataset\good_0067.txt ..\dataset\good_0067.txt good
C:\Users\User\ptm-4\dataset\good_0068.txt ..\dataset\good_0068.txt good
C:\Users\User\ptm-4\dataset\good_0069.txt ..\dataset\good_0069.txt good
C:\Users\User\ptm-4\dataset\good_0070.txt ..\dataset\good_0070.txt good
C:\Users\User\ptm-4\dataset\good_0071.txt ..\dataset\good_0071.txt good
C:\Users\User\ptm-4\dataset\good_0072.txt ..\dataset\good_0072.txt good
C:\Users\User\ptm-4\dataset\good_0073.txt ..\dataset\good_0073.txt good
C:\Users\User\ptm-4\dataset\good_0074.txt ..\dataset\good_0074.txt good
C:\Users\User\ptm-4\dataset\good_0075.txt ..\dataset\good_0075.txt good
C:\Users\User\ptm-4\dataset\good_0076.txt ..\dataset\good_0076.txt good
C:\Users\User\ptm-4\dataset\good_0077.txt ..\dataset\good_0077.txt good
C:\Users\User\ptm-4\dataset\good_0078.txt ..\dataset\good_0078.txt good
C:\Users\User\ptm-4\dataset\good_0079.txt ..\dataset\good_0079.txt good
C:\Users\User\ptm-4\dataset\good_0080.txt ..\dataset\good_0080.txt good
C:\Users\User\ptm-4\dataset\good_0081.txt ..\dataset\good_0081.txt good
C:\Users\User\ptm-4\dataset\good_0082.txt ..\dataset\good_0082.txt good
C:\Users\User\ptm-4\dataset\good_0083.txt ..\dataset\good_0083.txt good
C:\Users\User\ptm-4\dataset\good_0084.txt ..\dataset\good_0084.txt good
C:\Users\User\ptm-4\dataset\good_0085.txt ..\dataset\good_0085.txt good
C:\Users\User\ptm-4\dataset\good_0086.txt ..\dataset\good_0086.txt good
C:\Users\User\ptm-4\dataset\good_0087.txt ..\dataset\good_0087.txt good
C:\Users\User\ptm-4\dataset\good_0088.txt ..\dataset\good_0088.txt good
C:\Users\User\ptm-4\dataset\good_0089.txt ..\dataset\good_0089.txt good
C:\Users\User\ptm-4\dataset\good_0090.txt ..\dataset\good_0090.txt good
C:\Users\User\ptm-4\dataset\good_0091.txt ..\dataset\good_0091.txt good
C:\Users\User\ptm-4\dataset\good_0092.txt ..\dataset\good_0092.txt good
C:\Users\User\ptm-4\dataset\good_0093.txt ..\dataset\good_0093.txt good
C:\Users\User\ptm-4\dataset\good_0094.txt ..\dataset\good_0094.txt good
C:\Users\User\ptm-4\dataset\good_0095.txt ..\dataset\good_0095.txt good
C:\Users\User\ptm-4\dataset\good_0096.txt ..\dataset\good_0096.txt good
C:\Users\User\ptm-4\dataset\good_0097.txt ..\dataset\good_0097.txt good
C:\Users\User\ptm-4\dataset\good_0098.txt ..\dataset\good_0098.txt good
C:\Users\User\ptm-4\dataset\good_0099.txt ..\dataset\good_0099.txt good
C:\Users\User\ptm-4\dataset\good_0100.txt ..\dataset\good_0100.txt good
C:\Users\User\ptm-4\dataset\good_0101.txt ..\dataset\good_0101.txt good
C:\Users\User\ptm-4\dataset\good_0102.txt ..\dataset\good_0102.txt good
C:\Users\User\ptm-4\dataset\good_0103.txt ..\dataset\good_0103.txt good
C:\Users\User\ptm-4\dataset\good_0104.txt ..\dataset\good_0104.txt good
C:\Users\User\ptm-4\dataset\good_0105.txt ..\dataset\good_0105.txt good
C:\Users\User\ptm-4\dataset\good_0106.txt ..\dataset\good_0106.txt good
C:\Users\User\ptm-4\dataset\good_0107.txt ..\dataset\good_0107.txt good
C:\Users\User\ptm-4\dataset\good_0108.txt ..\dataset\good_0108.txt good
C:\Users\User\ptm-4\dataset\good_0109.txt ..\dataset\good_0109.txt good
C:\Users\User\ptm-4\dataset\good_0110.txt ..\dataset\good_0110.txt good
C:\Users\User\ptm-4\dataset\good_0111.txt ..\dataset\good_0111.txt good
C:\Users\User\ptm-4\dataset\good_0112.txt ..\dataset\good_0112.txt good
C:\Users\User\ptm-4\dataset\good_0113.txt ..\dataset\good_0113.txt good
C:\Users\User\ptm-4\dataset\good_0114.txt ..\dataset\good_0114.txt good
C:\Users\User\ptm-4\dataset\good_0115.txt ..\dataset\good_0115.txt good
C:\Users\User\ptm-4\dataset\good_0116.txt ..\dataset\good_0116.txt good
C:\Users\User\ptm-4\dataset\good_0117.txt ..\dataset\good_0117.txt good
C:\Users\User\ptm-4\dataset\good_0118.txt ..\dataset\good_0118.txt good
C:\Users\User\ptm-4\dataset\good_0119.txt ..\dataset\good_0119.txt good
C:\Users\User\ptm-4\dataset\good_0120.txt ..\dataset\good_0120.txt good
C:\Users\User\ptm-4\dataset\good_0121.txt ..\dataset\good_0121.txt good
C:\Users\User\ptm-4\dataset\good_0122.txt ..\dataset\good_0122.txt good
C:\Users\User\ptm-4\dataset\good_0123.txt ..\dataset\good_0123.txt good
C:\Users\User\ptm-4\dataset\good_0124.txt ..\dataset\good_0124.txt good
C:\Users\User\ptm-4\dataset\good_0125.txt ..\dataset\good_0125.txt good
C:\Users\User\ptm-4\dataset\good_0126.txt ..\dataset\good_0126.txt good
C:\Users\User\ptm-4\dataset\good_0127.txt ..\dataset\good_0127.txt good
C:\Users\User\ptm-4\dataset\good_0128.txt ..\dataset\good_0128.txt good
C:\Users\User\ptm-4\dataset\good_0129.txt ..\dataset\good_0129.txt good
C:\Users\User\ptm-4\dataset\good_0130.txt ..\dataset\good_0130.txt good
C:\Users\User\ptm-4\dataset\good_0131.txt ..\dataset\good_0131.txt good
C:\Users\User\ptm-4\dataset\good_0132.txt ..\dataset\good_0132.txt good
C:\Users\User\ptm-4\dataset\good_0133.txt ..\dataset\good_0133.txt good
C:\Users\User\ptm-4\dataset\good_0134.txt ..\dataset\good_0134.txt good
C:\Users\User\ptm-4\dataset\good_0135.txt ..\dataset\good_0135.txt good
C:\Users\User\ptm-4\dataset\good_0136.txt ..\dataset\good_0136.txt good
C:\Users\User\ptm-4\dataset\good_0137.txt ..\dataset\good_0137.txt good
C:\Users\User\ptm-4\dataset\good_0138.txt ..\dataset\good_0138.txt good
C:\Users\User\ptm-4\dataset\good_0139.txt ..\dataset\good_0139.txt good
C:\Users\User\ptm-4\dataset\good_0140.txt ..\dataset\good_0140.txt good
C:\Users\User\ptm-4\dataset\good_0141.txt ..\dataset\good_0141.txt good
C:\Users\User\ptm-4\dataset\good_0142.txt ..\dataset\good_0142.txt good
C:\Users\User\ptm-4\dataset\good_0143.txt ..\dataset\good_0143.txt good
C:\Users\User\ptm-4\dataset\good_0144.txt ..\dataset\good_0144.txt good
C:\Users\User\ptm-4\dataset\good_0145.txt ..\dataset\good_0145.txt good
C:\Users\User\ptm-4\dataset\good_0146.txt ..\dataset\good_0146.txt good
C:\Users\User\ptm-4\dataset\good_0147.txt ..\dataset\good_0147.txt good
C:\Users\User\ptm-4\dataset\good_0148.txt ..\dataset\good_0148.txt good
C:\Users\User\ptm-4\dataset\good_0149.txt ..\dataset\good_0149.txt good
C:\Users\User\ptm-4\dataset\good_0150.txt ..\dataset\good_0150.txt good
C:\Users\User\ptm-4\dataset\good_0151.txt ..\dataset\good_0151.txt good
C:\Users\User\ptm-4\dataset\good_0152.txt ..\dataset\good_0152.txt good
C:\Users\User\ptm-4\dataset\good_0153.txt ..\dataset\good_0153.txt good
C:\Users\User\ptm-4\dataset\good_0154.txt ..\dataset\good_0154.txt good
C:\Users\User\ptm-4\dataset\good_0155.txt ..\dataset\good_0155.txt good
C:\Users\User\ptm-4\dataset\good_0156.txt ..\dataset\good_0156.txt good
C:\Users\User\ptm-4\dataset\good_0157.txt ..\dataset\good_0157.txt good
C:\Users\User\ptm-4\dataset\good_0158.txt ..\dataset\good_0158.txt good
C:\Users\User\ptm-4\dataset\good_0159.txt ..\dataset\good_0159.txt good
C:\Users\User\ptm-4\dataset\good_0160.txt ..\dataset\good_0160.txt good
C:\Users\User\ptm-4\dataset\good_0161.txt ..\dataset\good_0161.txt good
C:\Users\User\ptm-4\dataset\good_0162.txt ..\dataset\good_0162.txt good
C:\Users\User\ptm-4\dataset\good_0163.txt ..\dataset\good_0163.txt good
C:\Users\User\ptm-4\dataset\good_0164.txt ..\dataset\good_0164.txt good
C:\Users\User\ptm-4\dataset\good_0165.txt ..\dataset\good_0165.txt good
C:\Users\User\ptm-4\dataset\good_0166.txt ..\dataset\good_0166.txt good
C:\Users\User\ptm-4\dataset\good_0167.txt ..\dataset\good_0167.txt good
C:\Users\User\ptm-4\dataset\good_0168.txt ..\dataset\good_0168.txt good
C:\Users\User\ptm-4\dataset\good_0169.txt ..\dataset\good_0169.txt good
C:\Users\User\ptm-4\dataset\good_0170.txt ..\dataset\good_0170.txt good
C:\Users\User\ptm-4\dataset\good_0171.txt ..\dataset\good_0171.txt good
C:\Users\User\ptm-4\dataset\good_0172.txt ..\dataset\good_0172.txt good
C:\Users\User\ptm-4\dataset\good_0173.txt ..\dataset\good_0173.txt good
C:\Users\User\ptm-4\dataset\good_0174.txt ..\dataset\good_0174.txt good
C:\Users\User\ptm-4\dataset\good_0175.txt ..\dataset\good_0175.txt good
C:\Users\User\ptm-4\dataset\good_0176.txt ..\dataset\good_0176.txt good
C:\Users\User\ptm-4\dataset\good_0177.txt ..\dataset\good_0177.txt good
C:\Users\User\ptm-4\dataset\good_0178.txt ..\dataset\good_0178.txt good
C:\Users\User\ptm-4\dataset\good_0179.txt ..\dataset\good_0179.txt good
C:\Users\User\ptm-4\dataset\good_0180.txt ..\dataset\good_0180.txt good
C:\Users\User\ptm-4\dataset\good_0181.txt ..\dataset\good_0181.txt good
C:\Users\User\ptm-4\dataset\good_0182.txt ..\dataset\good_0182.txt good
C:\Users\User\ptm-4\dataset\good_0183.txt ..\dataset\good_0183.txt good
C:\Users\User\ptm-4\dataset\good_0184.txt ..\dataset\good_0184.txt good
C:\Users\User\ptm-4\dataset\good_0185.txt ..\dataset\good_0185.txt good
C:\Users\User\ptm-4\dataset\good_0186.txt ..\dataset\good_0186.txt good
C:\Users\User\ptm-4\dataset\good_0187.txt ..\dataset\good_0187.txt good
C:\Users\User\ptm-4\dataset\good_0188.txt ..\dataset\good_0188.txt good
C:\Users\User\ptm-4\dataset\good_0189.txt ..\dataset\good_0189.txt good
C:\Users\User\ptm-4\dataset\good_0190.txt ..\dataset\good_0190.txt good
C:\Users\User\ptm-4\dataset\good_0191.txt ..\dataset\good_0191.txt good
C:\Users\User\ptm-4\dataset\good_0192.txt ..\dataset\good_0192.txt good
C:\Users\User\ptm-4\dataset\good_0193.txt ..\dataset\good_0193.txt good
C:\Users\User\ptm-4\dataset\good_0194.txt ..\dataset\good_0194.txt good
C:\Users\User\ptm-4\dataset\good_0195.txt ..\dataset\good_0195.txt good
C:\Users\User\ptm-4\dataset\good_0196.txt ..\dataset\good_0196.txt good
C:\Users\User\ptm-4\dataset\good_0197.txt ..\dataset\good_0197.txt good
C:\Users\User\ptm-4\dataset\good_0198.txt ..\dataset\good_0198.txt good
C:\Users\User\ptm-4\dataset\good_0199.txt ..\dataset\good_0199.txt good
C:\Users\User\ptm-4\dataset\good_0200.txt ..\dataset\good_0200.txt good
C:\Users\User\ptm-4\dataset\good_0201.txt ..\dataset\good_0201.txt good
C:\Users\User\ptm-4\dataset\good_0202.txt ..\dataset\good_0202.txt good
C:\Users\User\ptm-4\dataset\good_0203.txt ..\dataset\good_0203.txt good
C:\Users\User\ptm-4\dataset\good_0204.txt ..\dataset\good_0204.txt good
C:\Users\User\ptm-4\dataset\good_0205.txt ..\dataset\good_0205.txt good
C:\Users\User\ptm-4\dataset\good_0206.txt ..\dataset\good_0206.txt good
C:\Users\User\ptm-4\dataset\good_0207.txt ..\dataset\good_0207.txt good
C:\Users\User\ptm-4\dataset\good_0208.txt ..\dataset\good_0208.txt good
C:\Users\User\ptm-4\dataset\good_0209.txt ..\dataset\good_0209.txt good
C:\Users\User\ptm-4\dataset\good_0210.txt ..\dataset\good_0210.txt good
C:\Users\User\ptm-4\dataset\good_0211.txt ..\dataset\good_0211.txt good
C:\Users\User\ptm-4\dataset\good_0212.txt ..\dataset\good_0212.txt good
C:\Users\User\ptm-4\dataset\good_0213.txt ..\dataset\good_0213.txt good
C:\Users\User\ptm-4\dataset\good_0214.txt ..\dataset\good_0214.txt good
C:\Users\User\ptm-4\dataset\good_0215.txt ..\dataset\good_0215.txt good
C:\Users\User\ptm-4\dataset\good_0216.txt ..\dataset\good_0216.txt good
C:\Users\User\ptm-4\dataset\good_0217.txt ..\dataset\good_0217.txt good
C:\Users\User\ptm-4\dataset\good_0218.txt ..\dataset\good_0218.txt good
C:\Users\User\ptm-4\dataset\good_0219.txt ..\dataset\good_0219.txt good
C:\Users\User\ptm-4\dataset\good_0220.txt ..\dataset\good_0220.txt good
C:\Users\User\ptm-4\dataset\good_0221.txt ..\dataset\good_0221.txt good
C:\Users\User\ptm-4\dataset\good_0222.txt ..\dataset\good_0222.txt good
C:\Users\User\ptm-4\dataset\good_0223.txt ..\dataset\good_0223.txt good
C:\Users\User\ptm-4\dataset\good_0224.txt ..\dataset\good_0224.txt good
C:\Users\User\ptm-4\dataset\good_0225.txt ..\dataset\good_0225.txt good
C:\Users\User\ptm-4\dataset\good_0226.txt ..\dataset\good_0226.txt good
C:\Users\User\ptm-4\dataset\good_0227.txt ..\dataset\good_0227.txt good
C:\Users\User\ptm-4\dataset\good_0228.txt ..\dataset\good_0228.txt good
C:\Users\User\ptm-4\dataset\good_0229.txt ..\dataset\good_0229.txt good
C:\Users\User\ptm-4\dataset\good_0230.txt ..\dataset\good_0230.txt good
C:\Users\User\ptm-4\dataset\good_0231.txt ..\dataset\good_0231.txt good
C:\Users\User\ptm-4\dataset\good_0232.txt ..\dataset\good_0232.txt good
C:\Users\User\ptm-4\dataset\good_0233.txt ..\dataset\good_0233.txt good
C:\Users\User\ptm-4\dataset\good_0234.txt ..\dataset\good_0234.txt good
C:\Users\User\ptm-4\dataset\good_0235.txt ..\dataset\good_0235.txt good
C:\Users\User\ptm-4\dataset\good_0236.txt ..\dataset\good_0236.txt good
C:\Users\User\ptm-4\dataset\good_0237.txt ..\dataset\good_0237.txt good
C:\Users\User\ptm-4\dataset\good_0238.txt ..\dataset\good_0238.txt good
C:\Users\User\ptm-4\dataset\good_0239.txt ..\dataset\good_0239.txt good
C:\Users\User\ptm-4\dataset\good_0240.txt ..\dataset\good_0240.txt good
C:\Users\User\ptm-4\dataset\good_0241.txt ..\dataset\good_0241.txt good
C:\Users\User\ptm-4\dataset\good_0242.txt ..\dataset\good_0242.txt good
C:\Users\User\ptm-4\dataset\good_0243.txt ..\dataset\good_0243.txt good
C:\Users\User\ptm-4\dataset\good_0244.txt ..\dataset\good_0244.txt good
C:\Users\User\ptm-4\dataset\good_0245.txt ..\dataset\good_0245.txt good
C:\Users\User\ptm-4\dataset\good_0246.txt ..\dataset\good_0246.txt good
C:\Users\User\ptm-4\dataset\good_0247.txt ..\dataset\good_0247.txt good
C:\Users\User\ptm-4\dataset\good_0248.txt ..\dataset\good_0248.txt good
C:\Users\User\ptm-4\dataset\good_0249.txt ..\dataset\good_0249.txt good
C:\Users\User\ptm-4\dataset\good_0250.txt ..\dataset\good_0250.txt good
C:\Users\User\ptm-4\dataset\good_0251.txt ..\dataset\good_0251.txt good
C:\Users\User\ptm-4\dataset\good_0252.txt ..\dataset\good_0252.txt good
C:\Users\User\ptm-4\dataset\good_0253.txt ..\dataset\good_0253.txt good
C:\Users\User\ptm-4\dataset\good_0254.txt ..\dataset\good_0254.txt good
C:\Users\User\ptm-4\dataset\good_0255.txt ..\dataset\good_0255.txt good
C:\Users\User\ptm-4\dataset\good_0256.txt ..\dataset\good_0256.txt good
C:\Users\User\ptm-4\dataset\good_0257.txt ..\dataset\good_0257.txt good
C:\Users\User\ptm-4\dataset\good_0258.txt ..\dataset\good_0258.txt good
C:\Users\User\ptm-4\dataset\good_0259.txt ..\dataset\good_0259.txt good
C:\Users\User\ptm-4\dataset\good_0260.txt ..\dataset\good_0260.txt good
C:\Users\User\ptm-4\dataset\good_0261.txt ..\dataset\good_0261.txt good
C:\Users\User\ptm-4\dataset\good_0262.txt ..\dataset\good_0262.txt good
C:\Users\User\ptm-4\dataset\good_0263.txt ..\dataset\good_0263.txt good
C:\Users\User\ptm-4\dataset\good_0264.txt ..\dataset\good_0264.txt good
C:\Users\User\ptm-4\dataset\good_0265.txt ..\dataset\good_0265.txt good
C:\Users\User\ptm-4\dataset\good_0266.txt ..\dataset\good_0266.txt good
C:\Users\User\ptm-4\dataset\good_0267.txt ..\dataset\good_0267.txt good
C:\Users\User\ptm-4\dataset\good_0268.txt ..\dataset\good_0268.txt good
C:\Users\User\ptm-4\dataset\good_0269.txt ..\dataset\good_0269.txt good
C:\Users\User\ptm-4\dataset\good_0270.txt ..\dataset\good_0270.txt good
C:\Users\User\ptm-4\dataset\good_0271.txt ..\dataset\good_0271.txt good
C:\Users\User\ptm-4\dataset\good_0272.txt ..\dataset\good_0272.txt good
C:\Users\User\ptm-4\dataset\good_0273.txt ..\dataset\good_0273.txt good
C:\Users\User\ptm-4\dataset\good_0274.txt ..\dataset\good_0274.txt good
C:\Users\User\ptm-4\dataset\good_0275.txt ..\dataset\good_0275.txt good
C:\Users\User\ptm-4\dataset\good_0276.txt ..\dataset\good_0276.txt good
C:\Users\User\ptm-4\dataset\good_0277.txt ..\dataset\good_0277.txt good
C:\Users\User\ptm-4\dataset\good_0278.txt ..\dataset\good_0278.txt good
C:\Users\User\ptm-4\dataset\good_0279.txt ..\dataset\good_0279.txt good
C:\Users\User\ptm-4\dataset\good_0280.txt ..\dataset\good_0280.txt good
C:\Users\User\ptm-4\dataset\good_0281.txt ..\dataset\good_0281.txt good
C:\Users\User\ptm-4\dataset\good_0282.txt ..\dataset\good_0282.txt good
C:\Users\User\ptm-4\dataset\good_0283.txt ..\dataset\good_0283.txt good
C:\Users\User\ptm-4\dataset\good_0284.txt ..\dataset\good_0284.txt good
C:\Users\User\ptm-4\dataset\good_0285.txt ..\dataset\good_0285.txt good
C:\Users\User\ptm-4\dataset\good_0286.txt ..\dataset\good_0286.txt good
C:\Users\User\ptm-4\dataset\good_0287.txt ..\dataset\good_0287.txt good
